x,y,t,PM10,SO2,NO2,O3,CO,PM25,stationID
116.8336,40.4095,57,70.0,3.0,30.0,8.0,0.6,68.0,3418A
116.088,39.9726,57,49.0,3.0,18.0,19.0,0.5,76.0,3671A
116.1541,39.8204,57,89.0,3.0,34.0,10.0,0.7,71.0,3672A
116.6804,39.9081,57,133.0,2.0,59.0,1.0,0.9,93.0,3673A
115.9577,39.7603,57,51.0,1.0,30.0,12.0,0.8,85.0,3674A
116.4672,39.7733,57,92.0,3.0,48.0,2.0,0.9,87.0,3675A
115.986,40.4563,57,62.0,3.0,26.0,20.0,0.8,71.0,3694A
116.6151,40.3053,57,58.0,1.0,21.0,11.0,0.6,67.0,3695A
116.2545,39.8768,57,95.0,1.0,51.0,3.0,1.0,98.0,3696A
116.84,40.3844,57,88.0,5.0,44.0,5.0,1.1,79.0,3697A
116.3621,39.8784,58,97.0,2.0,67.0,7.0,0.8,95.0,1001A
116.2202,40.2915,58,67.0,3.0,31.0,23.0,0.7,74.0,1002A
116.4174,39.9289,58,104.0,3.0,63.0,10.0,1.0,102.0,1003A
116.4072,39.8863,58,117.0,2.0,78.0,3.0,1.2,101.0,1004A
116.462,39.9365,58,98.0,2.0,36.0,13.0,0.8,105.0,1005A
116.3392,39.9295,58,82.0,5.0,47.0,15.0,0.9,106.0,1006A
116.2878,39.9611,58,90.0,3.0,48.0,15.0,0.7,93.0,1007A
116.6636,40.135,58,75.0,2.0,32.0,23.0,0.7,85.0,1008A
116.6275,40.3275,58,76.0,1.0,35.0,20.0,0.6,91.0,1009A
116.2296,40.217,58,74.0,1.0,40.0,20.0,0.8,84.0,1010A
116.3966,39.9821,58,84.0,2.0,52.0,19.0,0.8,107.0,1011A
116.184,39.9136,58,94.0,1.0,46.0,13.0,0.8,92.0,1012A
115.9718,40.4529,58,64.0,3.0,18.0,25.0,0.6,82.0,3281A
117.0709,40.1465,58,65.0,1.0,21.0,17.0,0.6,59.0,3417A
116.8336,40.4095,58,70.0,1.0,25.0,28.0,0.6,98.0,3418A
116.088,39.9726,58,60.0,3.0,24.0,24.0,0.6,87.0,3671A
116.1541,39.8204,58,93.0,3.0,54.0,10.0,0.8,86.0,3672A
116.6804,39.9081,58,156.0,2.0,63.0,3.0,1.0,111.0,3673A
115.9577,39.7603,58,65.0,1.0,29.0,33.0,0.7,100.0,3674A
116.4672,39.7733,58,91.0,3.0,59.0,5.0,0.9,105.0,3675A
115.986,40.4563,58,56.0,3.0,23.0,25.0,0.8,78.0,3694A
116.6151,40.3053,58,71.0,2.0,32.0,18.0,0.7,82.0,3695A
116.2545,39.8768,58,107.0,1.0,60.0,6.0,0.9,104.0,3696A
116.84,40.3844,58,94.0,5.0,35.0,22.0,0.8,96.0,3697A
116.3621,39.8784,59,109.0,3.0,76.0,7.0,0.9,99.0,1001A
116.2202,40.2915,59,59.0,3.0,25.0,32.0,0.7,71.0,1002A
116.4174,39.9289,59,102.0,3.0,59.0,20.0,1.0,108.0,1003A
116.4072,39.8863,59,119.0,2.0,82.0,7.0,1.2,109.0,1004A
116.462,39.9365,59,78.0,2.0,36.0,22.0,0.7,110.0,1005A
116.3392,39.9295,59,90.0,5.0,50.0,22.0,0.9,110.0,1006A
116.2878,39.9611,59,103.0,3.0,53.0,18.0,0.8,98.0,1007A
116.6636,40.135,59,94.0,2.0,31.0,32.0,0.7,88.0,1008A
116.6275,40.3275,59,79.0,1.0,32.0,33.0,0.6,102.0,1009A
116.2296,40.217,59,70.0,3.0,39.0,24.0,0.8,84.0,1010A
116.3966,39.9821,59,88.0,2.0,58.0,22.0,0.8,111.0,1011A
116.184,39.9136,59,106.0,1.0,51.0,20.0,0.8,99.0,1012A
115.9718,40.4529,59,55.0,3.0,15.0,33.0,0.6,79.0,3281A
117.0709,40.1465,59,84.0,1.0,23.0,34.0,0.7,87.0,3417A
116.8336,40.4095,59,70.0,3.0,19.0,38.0,0.6,96.0,3418A
116.088,39.9726,59,71.0,3.0,35.0,33.0,0.8,89.0,3671A
116.1541,39.8204,59,109.0,1.0,59.0,13.0,0.9,94.0,3672A
116.6804,39.9081,59,132.0,1.0,59.0,7.0,0.9,132.0,3673A
115.9577,39.7603,59,107.0,1.0,49.0,57.0,0.7,115.0,3674A
116.4672,39.7733,59,106.0,3.0,54.0,9.0,0.8,134.0,3675A
115.986,40.4563,59,56.0,3.0,19.0,32.0,0.7,77.0,3694A
116.6151,40.3053,59,80.0,2.0,32.0,31.0,0.7,95.0,3695A
116.2545,39.8768,59,145.0,1.0,70.0,8.0,1.0,109.0,3696A
116.84,40.3844,59,95.0,6.0,31.0,34.0,0.8,99.0,3697A
116.3621,39.8784,60,114.0,3.0,80.0,13.0,0.9,108.0,1001A
116.2202,40.2915,60,67.0,1.0,32.0,34.0,0.7,74.0,1002A
116.4174,39.9289,60,105.0,3.0,63.0,27.0,1.0,111.0,1003A
116.4072,39.8863,60,119.0,2.0,81.0,14.0,1.1,120.0,1004A
116.462,39.9365,60,119.0,2.0,44.0,24.0,0.8,113.0,1005A
116.3392,39.9295,60,96.0,5.0,62.0,23.0,1.0,112.0,1006A
116.2878,39.9611,60,12.0,3.0,58.0,24.0,0.8,99.0,1007A
116.6636,40.135,60,92.0,2.0,33.0,43.0,0.7,92.0,1008A
116.6275,40.3275,60,80.0,1.0,31.0,47.0,0.6,104.0,1009A
116.2296,40.217,60,2.0,3.0,35.0,32.0,0.8,85.0,1010A
116.3966,39.9821,60,95.0,2.0,62.0,28.0,0.9,113.0,1011A
116.184,39.9136,60,21.0,2.0,74.0,16.0,1.0,109.0,1012A
115.9718,40.4529,60,46.0,3.0,14.0,41.0,0.6,72.0,3281A
117.0709,40.1465,60,89.0,1.0,22.0,48.0,0.7,96.0,3417A
116.8336,40.4095,60,65.0,3.0,21.0,47.0,0.6,92.0,3418A
116.088,39.9726,60,79.0,3.0,45.0,31.0,0.7,93.0,3671A
116.1541,39.8204,60,122.0,1.0,61.0,17.0,0.9,101.0,3672A
116.6804,39.9081,60,119.0,1.0,52.0,20.0,0.9,131.0,3673A
115.9577,39.7603,60,103.0,1.0,55.0,45.0,0.8,109.0,3674A
116.4672,39.7733,60,89.0,3.0,43.0,20.0,0.8,139.0,3675A
115.986,40.4563,60,45.0,3.0,18.0,41.0,0.7,69.0,3694A
116.6151,40.3053,60,81.0,2.0,30.0,44.0,0.7,94.0,3695A
116.2545,39.8768,60,149.0,1.0,76.0,12.0,1.0,118.0,3696A
116.84,40.3844,60,82.0,5.0,31.0,45.0,0.7,96.0,3697A
116.3621,39.8784,61,109.0,3.0,77.0,18.0,0.8,118.0,1001A
116.2202,40.2915,61,67.0,1.0,34.0,40.0,0.7,75.0,1002A
116.4174,39.9289,61,114.0,3.0,73.0,27.0,1.0,118.0,1003A
116.4072,39.8863,61,118.0,2.0,83.0,16.0,1.1,127.0,1004A
116.462,39.9365,61,13.0,3.0,54.0,24.0,1.0,125.0,1005A
116.3392,39.9295,61,110.0,5.0,80.0,19.0,1.0,119.0,1006A
116.6636,40.135,61,92.0,2.0,37.0,49.0,0.7,97.0,1008A
116.6275,40.3275,61,81.0,1.0,32.0,55.0,0.6,98.0,1009A
116.2296,40.217,61,72.0,1.0,40.0,33.0,0.8,88.0,1010A
116.3966,39.9821,61,98.0,3.0,70.0,36.0,0.9,119.0,1011A
115.9718,40.4529,61,42.0,1.0,17.0,47.0,0.6,67.0,3281A
117.0709,40.1465,61,15.0,1.0,26.0,61.0,0.8,100.0,3417A
116.8336,40.4095,61,78.0,1.0,32.0,52.0,0.7,96.0,3418A
116.088,39.9726,61,96.0,3.0,55.0,32.0,0.8,99.0,3671A
116.1541,39.8204,61,111.0,3.0,65.0,19.0,0.9,105.0,3672A
116.6804,39.9081,61,104.0,3.0,40.0,34.0,0.9,131.0,3673A
115.9577,39.7603,61,104.0,1.0,59.0,61.0,0.8,113.0,3674A
116.4672,39.7733,61,89.0,3.0,36.0,28.0,0.8,136.0,3675A
115.986,40.4563,61,42.0,4.0,20.0,47.0,0.7,64.0,3694A
116.6151,40.3053,61,79.0,2.0,29.0,51.0,0.7,92.0,3695A
116.2545,39.8768,61,128.0,1.0,74.0,15.0,1.0,128.0,3696A
116.84,40.3844,61,81.0,5.0,31.0,55.0,0.6,95.0,3697A
116.3621,39.8784,62,106.0,2.0,66.0,28.0,0.7,125.0,1001A
116.2202,40.2915,62,72.0,1.0,41.0,41.0,0.7,75.0,1002A
116.4174,39.9289,62,117.0,3.0,69.0,29.0,1.0,130.0,1003A
116.4072,39.8863,62,110.0,1.0,68.0,28.0,1.0,134.0,1004A
116.462,39.9365,62,3.0,2.0,68.0,28.0,1.1,138.0,1005A
116.3392,39.9295,62,118.0,5.0,79.0,21.0,1.0,127.0,1006A
116.2878,39.9611,62,125.0,3.0,89.0,16.0,1.0,113.0,1007A
116.6636,40.135,62,95.0,2.0,45.0,49.0,0.7,99.0,1008A
116.6275,40.3275,62,83.0,1.0,36.0,57.0,0.6,101.0,1009A
116.2296,40.217,62,70.0,1.0,40.0,42.0,0.8,86.0,1010A
116.3966,39.9821,62,119.0,2.0,82.0,33.0,1.0,132.0,1011A
116.184,39.9136,62,125.0,3.0,81.0,19.0,1.0,116.0,1012A
115.9718,40.4529,62,45.0,3.0,18.0,58.0,0.6,54.0,3281A
117.0709,40.1465,62,72.0,1.0,36.0,60.0,0.8,110.0,3417A
116.8336,40.4095,62,85.0,1.0,29.0,62.0,0.6,95.0,3418A
116.088,39.9726,62,109.0,3.0,64.0,28.0,0.8,106.0,3671A
116.1541,39.8204,62,112.0,3.0,61.0,27.0,0.8,115.0,3672A
116.6804,39.9081,62,110.0,3.0,46.0,30.0,0.8,134.0,3673A
115.9577,39.7603,62,108.0,1.0,62.0,67.0,0.8,117.0,3674A
116.4672,39.7733,62,85.0,3.0,34.0,32.0,0.8,132.0,3675A
115.986,40.4563,62,44.0,5.0,25.0,51.0,0.7,55.0,3694A
116.6151,40.3053,62,83.0,2.0,37.0,52.0,0.7,96.0,3695A
116.2545,39.8768,62,120.0,1.0,64.0,25.0,0.9,135.0,3696A
116.84,40.3844,62,81.0,5.0,28.0,63.0,0.6,95.0,3697A
116.3621,39.8784,63,103.0,2.0,58.0,31.0,0.7,126.0,1001A
116.2202,40.2915,63,72.0,2.0,47.0,44.0,0.7,71.0,1002A
116.4174,39.9289,63,111.0,3.0,59.0,33.0,0.9,133.0,1003A
116.4072,39.8863,63,103.0,1.0,57.0,32.0,1.0,134.0,1004A
116.462,39.9365,63,129.0,2.0,58.0,33.0,1.1,142.0,1005A
116.3392,39.9295,63,108.0,4.0,64.0,26.0,0.9,133.0,1006A
116.2878,39.9611,63,129.0,3.0,81.0,18.0,1.0,121.0,1007A
116.6636,40.135,63,121.0,1.0,57.0,40.0,0.8,108.0,1008A
116.6275,40.3275,63,96.0,1.0,52.0,54.0,0.6,103.0,1009A
116.2296,40.217,63,88.0,1.0,49.0,45.0,0.8,90.0,1010A
116.3966,39.9821,63,117.0,2.0,76.0,34.0,0.9,141.0,1011A
116.184,39.9136,63,122.0,3.0,80.0,21.0,1.0,121.0,1012A
115.9718,40.4529,63,63.0,2.0,29.0,45.0,0.6,53.0,3281A
117.0709,40.1465,63,96.0,1.0,34.0,66.0,0.9,123.0,3417A
116.8336,40.4095,63,92.0,3.0,30.0,67.0,0.6,102.0,3418A
116.088,39.9726,63,110.0,3.0,69.0,23.0,0.8,113.0,3671A
116.1541,39.8204,63,101.0,3.0,50.0,41.0,0.8,120.0,3672A
116.6804,39.9081,63,116.0,3.0,47.0,27.0,0.9,134.0,3673A
115.9577,39.7603,63,112.0,1.0,63.0,73.0,0.8,123.0,3674A
116.4672,39.7733,63,77.0,3.0,32.0,36.0,0.8,123.0,3675A
115.986,40.4563,63,62.0,4.0,36.0,38.0,0.7,56.0,3694A
116.6151,40.3053,63,88.0,2.0,52.0,50.0,0.7,96.0,3695A
116.2545,39.8768,63,114.0,1.0,55.0,34.0,0.8,134.0,3696A
116.84,40.3844,63,93.0,5.0,33.0,65.0,0.6,99.0,3697A
116.3621,39.8784,64,98.0,2.0,59.0,28.0,0.7,122.0,1001A
116.2202,40.2915,64,92.0,1.0,58.0,45.0,0.8,75.0,1002A
116.4174,39.9289,64,101.0,3.0,54.0,31.0,0.9,131.0,1003A
116.4072,39.8863,64,96.0,1.0,58.0,28.0,1.0,129.0,1004A
116.462,39.9365,64,97.0,2.0,56.0,26.0,1.0,137.0,1005A
116.3392,39.9295,64,111.0,4.0,59.0,24.0,0.9,132.0,1006A
116.2878,39.9611,64,122.0,2.0,74.0,19.0,0.9,126.0,1007A
116.6636,40.135,64,110.0,1.0,62.0,31.0,0.9,113.0,1008A
116.6275,40.3275,64,108.0,1.0,53.0,54.0,0.6,110.0,1009A
116.2296,40.217,64,99.0,1.0,62.0,37.0,0.9,99.0,1010A
116.3966,39.9821,64,113.0,1.0,62.0,35.0,0.9,148.0,1011A
116.184,39.9136,64,125.0,2.0,69.0,26.0,1.0,129.0,1012A
115.9718,40.4529,64,51.0,3.0,27.0,55.0,0.5,37.0,3281A
117.0709,40.1465,64,107.0,1.0,40.0,64.0,0.9,136.0,3417A
116.8336,40.4095,64,95.0,3.0,35.0,65.0,0.6,103.0,3418A
116.088,39.9726,64,108.0,3.0,72.0,18.0,0.8,120.0,3671A
116.1541,39.8204,64,104.0,3.0,44.0,48.0,0.8,126.0,3672A
116.6804,39.9081,64,99.0,3.0,44.0,29.0,0.9,133.0,3673A
115.9577,39.7603,64,111.0,2.0,60.0,64.0,0.7,123.0,3674A
116.4672,39.7733,64,71.0,3.0,36.0,32.0,0.8,113.0,3675A
115.986,40.4563,64,61.0,4.0,35.0,46.0,0.7,41.0,3694A
116.6151,40.3053,64,103.0,1.0,53.0,47.0,0.8,103.0,3695A
116.2545,39.8768,64,113.0,3.0,55.0,30.0,0.8,133.0,3696A
116.84,40.3844,64,100.0,5.0,39.0,61.0,0.6,104.0,3697A
116.3621,39.8784,65,88.0,1.0,58.0,19.0,0.7,113.0,1001A
116.2202,40.2915,65,109.0,1.0,75.0,31.0,0.8,82.0,1002A
116.4174,39.9289,65,90.0,3.0,56.0,24.0,0.9,123.0,1003A
116.4072,39.8863,65,81.0,1.0,57.0,21.0,0.9,121.0,1004A
116.462,39.9365,65,91.0,1.0,56.0,21.0,1.0,130.0,1005A
116.3392,39.9295,65,101.0,3.0,58.0,18.0,0.9,126.0,1006A
116.2878,39.9611,65,110.0,2.0,68.0,19.0,0.9,122.0,1007A
116.6636,40.135,65,118.0,1.0,71.0,16.0,0.9,115.0,1008A
116.6275,40.3275,65,120.0,3.0,67.0,35.0,0.8,121.0,1009A
116.2296,40.217,65,143.0,3.0,104.0,9.0,1.2,129.0,1010A
116.3966,39.9821,65,102.0,1.0,61.0,29.0,0.9,143.0,1011A
116.184,39.9136,65,121.0,2.0,60.0,27.0,0.9,129.0,1012A
115.9718,40.4529,65,58.0,2.0,27.0,56.0,0.5,31.0,3281A
117.0709,40.1465,65,127.0,1.0,50.0,53.0,1.0,150.0,3417A
116.8336,40.4095,65,130.0,3.0,57.0,41.0,0.8,125.0,3418A
116.088,39.9726,65,111.0,3.0,69.0,19.0,0.8,129.0,3671A
116.1541,39.8204,65,95.0,3.0,45.0,31.0,0.8,116.0,3672A
116.6804,39.9081,65,85.0,3.0,48.0,21.0,0.9,125.0,3673A
115.9577,39.7603,65,128.0,1.0,54.0,33.0,0.7,117.0,3674A
116.4672,39.7733,65,69.0,3.0,45.0,22.0,0.8,104.0,3675A
115.986,40.4563,65,52.0,4.0,24.0,59.0,0.6,34.0,3694A
116.6151,40.3053,65,128.0,1.0,70.0,28.0,1.0,122.0,3695A
116.2545,39.8768,65,96.0,3.0,56.0,24.0,0.8,127.0,3696A
116.84,40.3844,65,118.0,5.0,53.0,45.0,0.7,118.0,3697A
116.3621,39.8784,66,86.0,1.0,67.0,5.0,0.8,105.0,1001A
116.2202,40.2915,66,128.0,3.0,85.0,11.0,1.0,93.0,1002A
116.4174,39.9289,66,81.0,3.0,59.0,14.0,0.9,113.0,1003A
116.4072,39.8863,66,70.0,1.0,61.0,11.0,0.9,111.0,1004A
116.462,39.9365,66,80.0,1.0,57.0,12.0,1.0,119.0,1005A
116.3392,39.9295,66,94.0,4.0,63.0,3.0,0.9,118.0,1006A
116.2878,39.9611,66,104.0,2.0,69.0,10.0,0.9,118.0,1007A
116.6636,40.135,66,122.0,3.0,73.0,4.0,1.0,111.0,1008A
116.6275,40.3275,66,127.0,3.0,78.0,15.0,0.9,130.0,1009A
116.2296,40.217,66,139.0,3.0,99.0,3.0,1.2,135.0,1010A
116.3966,39.9821,66,89.0,1.0,62.0,19.0,0.8,138.0,1011A
116.184,39.9136,66,112.0,2.0,63.0,15.0,1.0,126.0,1012A
115.9718,40.4529,66,80.0,1.0,42.0,41.0,0.6,55.0,3281A
117.0709,40.1465,66,125.0,1.0,45.0,39.0,1.0,148.0,3417A
116.8336,40.4095,66,137.0,3.0,63.0,25.0,0.8,138.0,3418A
116.088,39.9726,66,121.0,3.0,66.0,18.0,0.8,138.0,3671A
116.1541,39.8204,66,84.0,3.0,54.0,18.0,0.8,118.0,3672A
116.6804,39.9081,66,79.0,3.0,53.0,13.0,0.9,120.0,3673A
115.9577,39.7603,66,115.0,1.0,59.0,19.0,0.7,117.0,3674A
116.4672,39.7733,66,62.0,3.0,55.0,5.0,0.8,98.0,3675A
115.986,40.4563,66,75.0,3.0,38.0,42.0,0.7,50.0,3694A
116.6151,40.3053,66,126.0,3.0,75.0,11.0,1.0,128.0,3695A
116.2545,39.8768,66,81.0,3.0,57.0,13.0,0.8,115.0,3696A
116.84,40.3844,66,114.0,5.0,47.0,37.0,0.8,127.0,3697A
116.3621,39.8784,67,76.0,1.0,65.0,4.0,0.7,103.0,1001A
116.2202,40.2915,67,142.0,3.0,88.0,2.0,1.1,111.0,1002A
116.4174,39.9289,67,79.0,3.0,63.0,8.0,1.0,107.0,1003A
116.4072,39.8863,67,65.0,1.0,55.0,5.0,0.9,108.0,1004A
116.462,39.9365,67,79.0,1.0,61.0,4.0,1.0,116.0,1005A
116.3392,39.9295,67,82.0,3.0,58.0,7.0,0.9,113.0,1006A
116.2878,39.9611,67,90.0,2.0,67.0,5.0,0.9,113.0,1007A
116.6636,40.135,67,107.0,3.0,72.0,1.0,1.0,108.0,1008A
116.2296,40.217,67,131.0,3.0,86.0,2.0,1.1,140.0,1010A
116.3966,39.9821,67,82.0,1.0,66.0,10.0,0.9,133.0,1011A
116.184,39.9136,67,109.0,2.0,66.0,9.0,1.0,130.0,1012A
115.9718,40.4529,67,104.0,3.0,61.0,25.0,0.8,88.0,3281A
117.0709,40.1465,67,119.0,1.0,51.0,19.0,1.1,137.0,3417A
116.8336,40.4095,67,135.0,3.0,54.0,19.0,0.9,147.0,3418A
116.088,39.9726,67,120.0,3.0,63.0,10.0,0.9,147.0,3671A
116.1541,39.8204,67,85.0,3.0,51.0,9.0,0.8,119.0,3672A
116.6804,39.9081,67,70.0,3.0,55.0,8.0,0.9,113.0,3673A
115.9577,39.7603,67,99.0,1.0,55.0,9.0,0.8,121.0,3674A
116.4672,39.7733,67,60.0,3.0,54.0,1.0,0.8,91.0,3675A
115.986,40.4563,67,105.0,3.0,59.0,26.0,0.9,82.0,3694A
116.6151,40.3053,67,135.0,3.0,78.0,1.0,1.1,134.0,3695A
116.2545,39.8768,67,88.0,3.0,64.0,3.0,0.8,119.0,3696A
116.84,40.3844,67,121.0,5.0,54.0,20.0,0.9,133.0,3697A
116.3621,39.8784,68,74.0,1.0,63.0,1.0,0.8,101.0,1001A
116.2202,40.2915,68,110.0,3.0,71.0,2.0,1.0,107.0,1002A
116.4174,39.9289,68,83.0,3.0,66.0,3.0,1.0,107.0,1003A
116.3392,39.9295,68,82.0,3.0,53.0,8.0,0.9,116.0,1006A
116.2878,39.9611,68,88.0,2.0,65.0,3.0,0.9,117.0,1007A
116.2296,40.217,68,122.0,3.0,76.0,2.0,1.1,139.0,1010A
116.3966,39.9821,68,77.0,1.0,66.0,10.0,1.0,128.0,1011A
116.184,39.9136,68,109.0,3.0,71.0,5.0,1.0,132.0,1012A
115.9718,40.4529,68,96.0,3.0,49.0,28.0,0.8,85.0,3281A
117.0709,40.1465,68,110.0,1.0,48.0,10.0,1.0,121.0,3417A
116.8336,40.4095,68,129.0,3.0,66.0,4.0,1.0,141.0,3418A
116.088,39.9726,68,121.0,3.0,56.0,3.0,1.1,138.0,3671A
116.1541,39.8204,68,89.0,3.0,58.0,5.0,0.9,116.0,3672A
115.9577,39.7603,68,101.0,1.0,44.0,9.0,0.8,119.0,3674A
116.4672,39.7733,68,59.0,3.0,52.0,1.0,0.9,85.0,3675A
115.986,40.4563,68,95.0,3.0,45.0,32.0,0.8,79.0,3694A
116.6151,40.3053,68,116.0,3.0,63.0,1.0,1.1,128.0,3695A
116.84,40.3844,68,120.0,5.0,66.0,2.0,1.0,132.0,3697A
116.2202,40.2915,69,91.0,3.0,57.0,2.0,0.9,104.0,1002A
116.4174,39.9289,69,85.0,3.0,68.0,1.0,1.1,104.0,1003A
116.2878,39.9611,69,95.0,2.0,65.0,2.0,1.0,116.0,1007A
116.2296,40.217,69,108.0,3.0,70.0,2.0,1.1,135.0,1010A
116.3966,39.9821,69,79.0,1.0,67.0,8.0,1.0,126.0,1011A
116.184,39.9136,69,115.0,3.0,74.0,2.0,1.1,129.0,1012A
115.9718,40.4529,69,79.0,3.0,37.0,25.0,0.8,78.0,3281A
117.0709,40.1465,69,101.0,1.0,43.0,14.0,1.0,105.0,3417A
116.8336,40.4095,69,120.0,3.0,63.0,3.0,1.0,126.0,3418A
116.088,39.9726,69,123.0,3.0,44.0,2.0,1.1,133.0,3671A
116.1541,39.8204,69,89.0,3.0,57.0,2.0,0.9,108.0,3672A
115.9577,39.7603,69,89.0,1.0,42.0,7.0,0.8,114.0,3674A
116.4672,39.7733,69,67.0,3.0,50.0,1.0,0.9,81.0,3675A
115.986,40.4563,69,70.0,3.0,36.0,26.0,0.8,74.0,3694A
116.2202,40.2915,70,92.0,3.0,51.0,1.0,0.9,104.0,1002A
116.4174,39.9289,70,82.0,3.0,68.0,1.0,1.2,99.0,1003A
116.2878,39.9611,70,93.0,2.0,63.0,1.0,1.0,109.0,1007A
116.6636,40.135,70,108.0,3.0,54.0,3.0,1.0,94.0,1008A
116.2296,40.217,70,102.0,3.0,66.0,2.0,1.1,129.0,1010A
116.3966,39.9821,70,81.0,1.0,66.0,7.0,1.0,123.0,1011A
116.184,39.9136,70,126.0,3.0,72.0,1.0,1.1,123.0,1012A
115.9718,40.4529,70,89.0,3.0,45.0,19.0,0.8,95.0,3281A
117.0709,40.1465,70,106.0,1.0,39.0,17.0,1.0,112.0,3417A
116.8336,40.4095,70,117.0,3.0,54.0,6.0,1.0,123.0,3418A
116.088,39.9726,70,123.0,3.0,40.0,1.0,1.1,117.0,3671A
115.9577,39.7603,70,88.0,1.0,39.0,6.0,0.8,108.0,3674A
116.4672,39.7733,70,73.0,3.0,51.0,1.0,1.0,78.0,3675A
115.986,40.4563,70,76.0,3.0,42.0,16.0,0.9,82.0,3694A
116.6151,40.3053,70,102.0,3.0,56.0,1.0,1.0,114.0,3695A
116.2202,40.2915,71,90.0,3.0,50.0,1.0,1.0,105.0,1002A
116.2878,39.9611,71,93.0,3.0,53.0,1.0,1.2,106.0,1007A
116.6636,40.135,71,92.0,3.0,47.0,7.0,0.9,97.0,1008A
116.2296,40.217,71,85.0,3.0,59.0,2.0,1.0,126.0,1010A
116.3966,39.9821,71,70.0,1.0,61.0,6.0,1.0,112.0,1011A
116.184,39.9136,71,116.0,3.0,68.0,1.0,1.1,123.0,1012A
115.9718,40.4529,71,88.0,3.0,51.0,7.0,0.9,96.0,3281A
117.0709,40.1465,71,112.0,1.0,40.0,18.0,1.0,127.0,3417A
116.8336,40.4095,71,118.0,3.0,46.0,8.0,0.9,132.0,3418A
116.1541,39.8204,71,90.0,3.0,65.0,1.0,0.9,93.0,3672A
115.9577,39.7603,71,84.0,1.0,36.0,5.0,0.8,104.0,3674A
116.4672,39.7733,71,81.0,3.0,48.0,1.0,0.9,77.0,3675A
115.986,40.4563,71,72.0,3.0,44.0,6.0,0.9,82.0,3694A
116.6151,40.3053,71,104.0,3.0,55.0,1.0,1.0,116.0,3695A
116.84,40.3844,71,118.0,4.0,45.0,5.0,1.0,127.0,3697A
116.2202,40.2915,72,82.0,3.0,42.0,1.0,0.8,97.0,1002A
116.2878,39.9611,72,96.0,2.0,51.0,1.0,1.1,97.0,1007A
116.6636,40.135,72,90.0,3.0,41.0,11.0,0.9,107.0,1008A
116.6275,40.3275,72,105.0,3.0,59.0,1.0,0.9,124.0,1009A
116.2296,40.217,72,96.0,3.0,60.0,1.0,1.0,119.0,1010A
116.3966,39.9821,72,80.0,1.0,60.0,6.0,1.1,98.0,1011A
116.184,39.9136,72,160.0,4.0,67.0,2.0,1.2,127.0,1012A
115.9718,40.4529,72,88.0,3.0,45.0,4.0,0.9,86.0,3281A
117.0709,40.1465,72,97.0,1.0,32.0,24.0,1.0,133.0,3417A
116.8336,40.4095,72,110.0,3.0,43.0,11.0,0.9,140.0,3418A
116.088,39.9726,72,96.0,3.0,36.0,1.0,1.1,101.0,3671A
115.9577,39.7603,72,85.0,1.0,36.0,6.0,0.8,102.0,3674A
116.4672,39.7733,72,68.0,3.0,50.0,1.0,0.9,48.0,3675A
115.986,40.4563,72,75.0,3.0,39.0,3.0,1.0,77.0,3694A
116.6151,40.3053,72,93.0,3.0,53.0,1.0,1.0,128.0,3695A
116.84,40.3844,72,110.0,4.0,37.0,15.0,0.9,144.0,3697A
116.2878,39.9611,73,111.0,3.0,58.0,1.0,1.0,103.0,1007A
116.6636,40.135,73,105.0,3.0,33.0,16.0,0.9,113.0,1008A
116.6275,40.3275,73,104.0,3.0,55.0,6.0,0.9,126.0,1009A
116.2296,40.217,73,86.0,3.0,64.0,1.0,1.0,124.0,1010A
116.3966,39.9821,73,88.0,1.0,59.0,6.0,1.1,104.0,1011A
116.184,39.9136,73,163.0,4.0,60.0,2.0,1.2,127.0,1012A
115.9718,40.4529,73,72.0,3.0,41.0,3.0,0.9,68.0,3281A
117.0709,40.1465,73,100.0,3.0,26.0,24.0,0.9,131.0,3417A
116.8336,40.4095,73,107.0,3.0,34.0,19.0,0.9,143.0,3418A
116.088,39.9726,73,111.0,3.0,39.0,1.0,0.8,95.0,3671A
115.9577,39.7603,73,83.0,3.0,30.0,5.0,0.8,99.0,3674A
116.4672,39.7733,73,55.0,3.0,48.0,1.0,0.9,46.0,3675A
115.986,40.4563,73,67.0,3.0,35.0,3.0,1.0,67.0,3694A
116.6151,40.3053,73,96.0,3.0,52.0,6.0,1.0,131.0,3695A
116.84,40.3844,73,111.0,4.0,37.0,16.0,0.9,149.0,3697A
116.2878,39.9611,74,113.0,2.0,61.0,1.0,1.1,107.0,1007A
116.6636,40.135,74,94.0,3.0,31.0,16.0,0.9,115.0,1008A
116.6275,40.3275,74,98.0,3.0,53.0,7.0,0.9,127.0,1009A
116.2296,40.217,74,89.0,3.0,62.0,1.0,1.0,126.0,1010A
116.3966,39.9821,74,92.0,2.0,60.0,6.0,1.0,122.0,1011A
116.184,39.9136,74,151.0,2.0,57.0,2.0,1.2,128.0,1012A
115.9718,40.4529,74,34.0,3.0,47.0,1.0,0.9,29.0,3281A
117.0709,40.1465,74,93.0,3.0,25.0,24.0,0.9,147.0,3417A
116.8336,40.4095,74,101.0,3.0,32.0,20.0,0.9,147.0,3418A
115.9577,39.7603,74,81.0,3.0,25.0,4.0,0.8,96.0,3674A
116.4672,39.7733,74,52.0,2.0,49.0,1.0,0.9,53.0,3675A
